Precio,NCuartos,Area,NBaños,Distrito,Amoblado,Mantenimiento,Cochera,Azotea
880.0,3,114,1,Santiago de Surco,,,,no
444.75,2,50,1,Pueblo Libre,,,,no
2800.0,3,200,3,Miraflores,Amoblado: Amoblado,,,no
2065.04,3,210,2,San Isidro,Amoblado: Sin amoblar,,,no
1200.0,1,110,1,San Isidro,,,,no
1200.0,2,140,3,San Isidro,Amoblado: Sin amoblar,440,,no
1250.0,3,158,4,Chorrillos,,,,no
1000.0,3,149,2,La Molina,,,,no
2700.0,3,200,3.5,San Isidro,,,3,no
555.94,2,40,1,Surquillo,,,,no
650.0,3,100,3,Santiago de Surco,,,,no
694.93,2,100,2,San Borja,,,,no
2500.0,3,262,4,Santiago de Surco,,,,no
500.35,3,97,2,Pueblo Libre,,,,no
820.0,2,93,2,Cercado de Lima,,,,no
997.91,3,95,2,Barranco,,,,no
750.0,3,98,2,Cercado de Lima,,,,no
667.13,2,100,2,Santiago de Surco,Amoblado: Sin amoblar,20,1,no
900.0,1,65,1,Miraflores,Amoblado: Amoblado,180,,si
5800.0,4,440,4,Santiago de Surco,,,,no
288000.0,3,114,2,Miraflores,,,,no
296000.0,3,118,2,Miraflores,,,,no
1500.0,3,128,3,San Isidro,,535,,no
3752.6,4,415,3,San Isidro,,,,no
750.0,4,91,3,La Molina,Amoblado: Sin amoblar,,2,no
1700.0,2,110,1,San Isidro,Amoblado: Amoblado,,,no
1000.0,3,110,3,Miraflores,,,,no
1500.0,2,130,2,Miraflores,Amoblado: Amoblado,,,no
1800.0,3,159,2,Miraflores,,,,no
2244.61,3,210,3,San Isidro,,,,no
780.0,3,100,2,Miraflores,,,,no
972.9,3,103,2,San Borja,,150,,no
1060.0,3,85,2,Miraflores,,,,no
472.55,3,83,2,Magdalena del Mar,,,,no
650.0,2,80,,Miraflores,,160,,no
833.91,3,110,2,Cercado de Lima,,,,no
639.33,1,45,1,Barranco,Amoblado: Semi-amoblado,,,no
1795.69,3,200,3,San Isidro,Amoblado: Sin amoblar,,,no
900.0,2,82,2,Miraflores,Amoblado: Sin amoblar,340,2,no
461000.0,3,148,2,Miraflores,,,,no
1800.0,3,200,3.5,San Isidro,Amoblado: Sin amoblar,655,2,no
1000.0,2,94,2,Miraflores,,,,no
1000.0,2,94,3,Miraflores,,,,no
650.0,1,65,1,Miraflores,Amoblado: Amoblado,240,,no
1056.29,4,120,4,La Molina,Amoblado: Amoblado,300,,no
694.93,2,80,3,Miraflores,Amoblado: Sin amoblar,300,2,no
600.0,1,51,1,Lince,,,,no
1500.0,3,156,4,Santiago de Surco,,,,no
850.0,3,95,2,Santiago de Surco,Amoblado: Amoblado,,,no
583.74,1,55,2,Lince,,,,no
653.23,3,84,2,San Miguel,,,,no
700.0,1,40,1,Barranco,,,,no
611.53,2,55,2,Jesus Maria,,,,no
1100.0,3,140,3,Santiago de Surco,,,,no
1800.0,3,200,3,San Isidro,Amoblado: Sin amoblar,,,no
1100.0,1,70,2,Barranco,Amoblado: Amoblado,450,,no
1100.0,3,198,2,Santiago de Surco,,,,no
3200.0,2,110,2,San Bartolo,Amoblado: Amoblado,,,si
694.93,3,110,2.5,Jesus Maria,Amoblado: Sin amoblar,240,,no
694.93,3,110,3,La Victoria,Amoblado: Sin amoblar,,,si
2000.0,4,209,4,San Isidro,,,,no
806.11,3,,3,La Victoria,,,,no
500.35,2,100,1,Magdalena del Mar,,,,no
650.0,1,45,2,San Isidro,Amoblado: Sin amoblar,250,2,no
722.72,3,82,2,Pueblo Libre,,,,no
166.78,1,90,1,Villa El Salvador,Amoblado: Sin amoblar,,,no
950.0,2,90,3,San Borja,Amoblado: Amoblado,300,,no
694.93,3,95,3,Lince,,,,no
792.21,3,105,2.5,San Miguel,Amoblado: Sin amoblar,250,,si
900.0,3,100,2,Miraflores,Amoblado: Amoblado,335,1,no
1800.0,3,130,3,Miraflores,Amoblado: Amoblado,377,,no
889.5,3,123,2,Miraflores,,,,no
583.74,3,110,2,Santiago de Surco,,,,no
750.0,3,90,2,Miraflores,,,,no
800.0,1,100,2,Miraflores,Amoblado: Amoblado,400,1,no
1600.0,3,170,3,San Isidro,Amoblado: Amoblado,793,2,no
850.0,2,90,2,Miraflores,,,,no
600.0,1,46,1,Lince,,,,no
313000.0,2,107,2,Miraflores,,,,no
611.53,3,87,2,Santiago de Surco,,,,no
555.94,3,101,2,La Molina,,,,no
750.0,3,100,3,Santiago de Surco,,,,no
2600.0,3,225,4,Miraflores,,,3,no
3300.0,5,271,6,San Isidro,,,,no
639.33,1,46,1,Miraflores,Amoblado: Amoblado,,1,no
600.0,2,62,1,Barranco,,,,no
900.0,1,65,2,Miraflores,Amoblado: Amoblado,198,,no
555.94,1,45,1,Cercado de Lima,,,,no
555.94,1,45,1,Cercado de Lima,,,,no
722.72,3,87,2,San Miguel,,,,no
1000.0,2,125,4,Miraflores,Amoblado: Sin amoblar,800,2,no
980.0,4,145,3,Miraflores,Amoblado: Sin amoblar,400,1,no
525.0,1,38,1,Barranco,,,,no
950.0,2,80,2,Miraflores,Amoblado: Amoblado,,,no
541.0,1,38,1,Barranco,,,,no
2000.0,3,130,3,Miraflores,,,,no
639.33,2,73,2,Magdalena del Mar,,,,no
900.0,3,127,1,Chorrillos,,,,no
400.0,1,35,1,Barranco,Amoblado: Sin amoblar,,,no
833.91,3,116,3,Miraflores,Amoblado: Amoblado,500,1,no
800.0,2,100,2,Miraflores,,,,no
850.0,2,100,2,Miraflores,,,,no
850.0,2,117,3,Miraflores,,350,1,no
690.0,3,104,3,Santiago de Surco,Amoblado: Sin amoblar,280,1,no
166.78,1,60,1,Comas,Amoblado: Sin amoblar,,,no
950.0,3,143,3,Santiago de Surco,,,,no
1200.0,3,126,3,Surquillo,Amoblado: Amoblado,,,no
2000.0,3,215,4,Santiago de Surco,,,,no
750.0,2,85,1,San Isidro,Amoblado: Sin amoblar,400,,no
800.0,3,90,2,Magdalena del Mar,,,,no
1200.0,3,152,2,Santiago de Surco,Amoblado: Sin amoblar,650,,no
350.0,1,48,1,San Borja,,,,no
1500.0,3,120,3,Miraflores,Amoblado: Amoblado,380,,no
750.0,2,80,1.5,Miraflores,Amoblado: Amoblado,480,1,no
1167.47,4,152,4,Magdalena del Mar,,,,no
850.0,2,100,2,Miraflores,,,,no
458.65,2,40,1,Cercado de Lima,,,,no
2000.0,3,215,4,Santiago de Surco,,,,no
277.97,2,55,1,Los Olivos,,,,no
850.0,3,150,2,Santiago de Surco,Amoblado: Sin amoblar,,,no
803.33,2,80,3,Miraflores,Amoblado: Sin amoblar,210,,no
500.0,1,55,1,San Bartolo,Amoblado: Amoblado,,,no
1430.16,2,169,2,Santiago de Surco,Amoblado: Sin amoblar,,,no
1975.25,3,210,2,San Isidro,Amoblado: Sin amoblar,,,no
444.75,1,45,1,San Borja,,,,no
1250.0,3,137,3,Santiago de Surco,Amoblado: Sin amoblar,,,no
555.94,3,120,4,La Molina,Amoblado: Semi-amoblado,200,,si
500.35,3,80,2,Barranco,,,,no
450.0,1,48,1,Barranco,,,,no
700.0,2,95,1,Cercado de Lima,,,,no
2000.0,4,180,4,Miraflores,,,,no
900.0,2,110,2.5,Miraflores,Amoblado: Sin amoblar,,1,no
667.13,3,95,3,Surquillo,,,,no
667.13,3,95,3,Surquillo,,,,no
722.72,3,150,2,La Molina,Amoblado: Sin amoblar,100,,no
1000.0,2,90,1,San Martin de Porres,Amoblado: Sin amoblar,,,no
800.0,3,87,2,San Miguel,,,,no
950.0,1,70,1,Miraflores,Amoblado: Amoblado,,,no
555.94,2,98,1,Santiago de Surco,,,,no
694.93,2,98,2,Pueblo Libre,,,,no
890.0,1,86,1,Miraflores,Amoblado: Amoblado,210,1,no
500.35,3,120,2,La Molina,Amoblado: Sin amoblar,,,no
1050.0,1,88,1,San Isidro,,,,no
850.0,2,103,3,Barranco,,,,no
472549.0,3,76,2,Santiago de Surco,,,,no
1200.0,4,185,4,Santiago de Surco,,,,no
0.0,1,60,1,Miraflores,Amoblado: Amoblado,,,no
500.35,1,41,1,Surquillo,,,,no
800.0,1,75,2,Barranco,,,,no
625.43,1,50,1,Santiago de Surco,Amoblado: Semi-amoblado,,,no
780.0,2,75,2,Miraflores,Amoblado: Amoblado,300,1,no
277.97,2,60,1,San Luis,,,,no
950.0,1,50,2,Lince,Amoblado: Amoblado,220,1,no
900.0,2,90,2,Barranco,Amoblado: Amoblado,,,no
305.77,2,70,1,Los Olivos,Amoblado: Sin amoblar,,,no
600.0,1,50,1,Miraflores,Amoblado: Amoblado,150,1,no
358.58,3,84,3,Chaclacayo,Amoblado: Sin amoblar,,,no
980.0,2,100,3,Miraflores,,,,no
800.0,2,110,2,Miraflores,Amoblado: Amoblado,340,1,no
1000.0,3,122,4,Santiago de Surco,,,,no
972.9,3,149,3,Santiago de Surco,,,,no
680.0,1,85,1,San Isidro,Amoblado: Amoblado,250,1,no
700.0,1,45,1,San Isidro,,,,no
2500.0,4,250,5,Miraflores,Amoblado: Sin amoblar,700,,no
600.0,1,50,1,Magdalena del Mar,,,,no
3100.0,2,110,2,San Bartolo,Amoblado: Amoblado,,,no
1100.76,3,131,2,San Isidro,Amoblado: Sin amoblar,,,no
722.72,3,100,2,San Isidro,Amoblado: Sin amoblar,150,,no
650.0,3,102,3,Santiago de Surco,,,,no
361.36,1,53,1,Santiago de Surco,Amoblado: Sin amoblar,,,no
1000.0,3,150,2,Miraflores,Amoblado: Amoblado,,,no
1500.0,2,111,3,Barranco,Amoblado,,,no
750.0,3,78,2,Santiago de Surco,,,,no
750.0,3,86,2,San Borja,Amoblado: Sin amoblar,100,1,no
1400.0,3,190,2,San Isidro,Amoblado: Sin amoblar,150,,no
2513.96,3,255,2,San Isidro,Amoblado: Sin amoblar,,,no
850.0,2,100,2,Miraflores,,,,no
2200.0,3,260,4,Miraflores,Amoblado: Amoblado,400,,no
720.0,3,120,3,La Molina,Amoblado: Sin amoblar,270,1,no
1100.0,3,180,4,Miraflores,Amoblado: Amoblado,,,no
1200.0,2,120,2,San Isidro,Amoblado: Amoblado,,,no
950.0,1,70,1,San Isidro,Amoblado: Amoblado,355,1,no
694.93,3,100,2,Surquillo,,,,no
850.0,2,90,2,Miraflores,,,,no
2200.0,2,130,2.5,Miraflores,Amoblado: Amoblado,,,no
722.72,7,243,5,Chorrillos,,,,no
1200.0,3,147,4,Santiago de Surco,Amoblado: Amoblado,375,,no
900.0,3,88,3,Miraflores,Amoblado: Sin amoblar,300,,no
1800.0,3,166,4,San Isidro,Amoblado: Amoblado,250,,no
700.0,2,94,3,Miraflores,,,,no
333.56,3,76,1,Los Olivos,,,,no
750.0,4,115,3,Miraflores,,,,no
950.0,3,135,3,Santiago de Surco,,,,no
333.56,3,76,1,Los Olivos,,,,no
667.13,3,80,2,Jesus Maria,,,,no
750.0,3,100,2,Miraflores,,,,no
1100.0,2,157,3,Miraflores,,465,1,no
680.0,1,70,2,Santiago de Surco,,,,no
1301.73,3,180,2,San Isidro,,,,no
1800.0,3,230,3,Santiago de Surco,Amoblado: Sin amoblar,,2,no
2000.0,4,208,3,Miraflores,,,,no
806.11,3,90,2,San Borja,,,,no
214.04,1,100,1,Los Olivos,Amoblado: Sin amoblar,,,si
8400.0,3,450,4,San Isidro,,,,no
650.0,2,73,,Miraflores,Amoblado: Amoblado,250,1,no
650.0,1,44,1,Miraflores,,,,no
750.0,3,95,3,Santiago de Surco,,,,no
1300.0,3,120,2.5,Miraflores,,370,,no
660.0,2,130,3,San Borja,,,,no
890.0,2,65,2,Miraflores,Amoblado: Amoblado,275,,no
1700.0,3,255,4,Barranco,Amoblado: Sin amoblar,1,2,no
1300.0,3,170,1,Santiago de Surco,,,,no
583.74,1,41,1,Barranco,,,,no
361.36,2,65,1,Santiago de Surco,Amoblado: Sin amoblar,180,,no
660.0,2,130,3,San Borja,,,,no
670.0,3,140,3,San Borja,,,,no
2779.7,1,24,1,San Isidro,Amoblado: Sin amoblar,,,no
583.74,3,100,1,Santiago de Surco,,,,no
1200.0,3,155,2,San Borja,,,,no
525.0,1,29,1,Barranco,,,,no
500.35,2,55,2,Jesus Maria,,,,no
540.0,1,29,1,Barranco,,,,no
444.75,2,61,1,San Miguel,,,,no
750.0,3,100,3,Santiago de Surco,,,,no
1500.0,3,120,2,San Isidro,Amoblado: Amoblado,480,2,no
1650.0,3,140,2,San Isidro,Amoblado: Amoblado,582,2,no
890.0,3,80,1,Santiago de Surco,Amoblado: Amoblado,,,no
897843.1,4,424,4,Miraflores,,,,no
950.0,2,96,3,Santiago de Surco,,,,no
1700.0,3,225,2,Santiago de Surco,,,,no
472.55,2,90,2,La Molina,Amoblado: Sin amoblar,,,no
770.0,2,75,2,Barranco,,,,no
700.0,2,128,3,Santiago de Surco,,,,no
380.0,1,65,1,Miraflores,Amoblado: Amoblado,,,no
1100.0,2,120,2,San Isidro,Amoblado: Amoblado,300,1,no
277.97,3,70,2,Rimac,,,,no
583.74,3,88,2,Cercado de Lima,,,,no
555.94,3,111,3,Santiago de Surco,,,,no
1350.0,3,,2,San Isidro,,,,no
1000.0,2,180,2,Miraflores,Amoblado: Amoblado,,,no
1795.69,3,206,3,San Isidro,,,,no
900.0,1,46,1,Miraflores,Amoblado: Amoblado,,,si
550.0,1,37,1,Barranco,,,,no
611.53,3,73,2,Magdalena del Mar,,,,no
900.0,2,95,3,Santiago de Surco,,,,no
264.07,2,75,1,San Martin de Porres,,,,no
850.0,3,85,2,Pueblo Libre,Amoblado: Amoblado,,,no
3000.0,3,177,3,San Isidro,,,,no
50.0,1,55,1,Miraflores,Amoblado: Amoblado,,,no
950.0,3,131,4,Santiago de Surco,,,,no
6000.0,2,107,2,San Bartolo,Amoblado: Amoblado,120,,no
650.0,2,80,1,San Borja,Amoblado: Sin amoblar,,,no
416.96,2,79,2,Los Olivos,,,,no
200.14,3,82,2,Puente Piedra,Amoblado: Sin amoblar,,,no
2600.0,5,320,5,San Isidro,Amoblado: Amoblado,,,no
0.0,1,60,1,Miraflores,Amoblado: Amoblado,,,no
0.0,1,60,1,Miraflores,Amoblado: Amoblado,,,no
1975.25,3,213,3,San Isidro,,,,no
1600.0,3,240,3,Santiago de Surco,,,,no
800.0,1,54,2,Barranco,,,,no
0.0,2,75,2,Miraflores,Amoblado: Amoblado,,,no
660.0,2,130,3,San Borja,,,,no
222.38,1,70,1,Cercado de Lima,,,,no
900.0,2,105,2,Miraflores,Amoblado: Amoblado,,,si
710.0,3,76,2,Surquillo,,,,no
1400.0,3,250,2,Miraflores,Amoblado: Sin amoblar,,1,no
1800.0,3,300,4,Santiago de Surco,,,2,no
806.11,2,64,2,Miraflores,,,,no
416.96,3,65,2,El Agustino,,,,no
1300.0,4,102,3,Santiago de Surco,,,,no
2800.0,4,275,4,Santiago de Surco,Amoblado: Sin amoblar,,,no
1500.0,3,162,4,San Isidro,Amoblado: Amoblado,200,,si
333.56,3,100,2,San Martin de Porres,,,,no
865.0,2,115,3,San Isidro,,,,no
1800.0,3,255,3,San Isidro,Amoblado: Sin amoblar,750,1,no
778.32,2,125,3,San Isidro,,,,no
950.0,2,180,2,Miraflores,Amoblado: Amoblado,,,no
850.0,3,120,4,Santiago de Surco,Amoblado: Sin amoblar,,,no
1650.0,3,120,4,Miraflores,Amoblado: Amoblado,,,no
1350.0,3,144,3,Santiago de Surco,,,,no
890.0,3,120,2,San Isidro,,,,no
750.0,1,47,2,San Isidro,Amoblado: Amoblado,,2,no
800.0,2,90,3,Miraflores,,,,no
800.0,2,105,2,Santiago de Surco,,,,no
699.0,3,114,2,La Molina,,,,no
1000.0,2,110,2,San Isidro,,,,no
4500.0,3,573,3.5,San Isidro,,2,2,no
665.0,2,60,2,Barranco,,,,no
472.55,3,85,2,Magdalena del Mar,,,,no
1362.05,4,201,4,,Amoblado: Sin amoblar,690,,no
860.0,2,80,2,Miraflores,Amoblado,,,no
589.0,1,43,1,Barranco,,,,no
0.0,1,60,1,Miraflores,,,,no
0.0,3,85,2,Miraflores,,,,no
600.0,3,128,3,Santiago de Surco,,,,no
900.0,1,80,2,Miraflores,Amoblado: Amoblado,290,1,no
1050.0,2,96,2,Miraflores,Amoblado: Amoblado,300,1,no
0.0,1,60,1,Miraflores,,,,no
0.0,1,60,1,Miraflores,Amoblado: Amoblado,,,no
0.0,3,85,2,Miraflores,Amoblado: Amoblado,,,no
0.0,1,60,1,Miraflores,Amoblado: Amoblado,,,no
375.26,2,35,1,Santiago de Surco,,,,no
2500.0,4,263,3.5,Miraflores,Amoblado: Sin amoblar,,,no
1300.0,2,110,2,Miraflores,Amoblado: Amoblado,410,,no
3500.0,3,150,3,Punta Hermosa,,,,no
264.07,3,84,2,Los Olivos,Amoblado: Sin amoblar,,,no
1900.0,3,170,2,Miraflores,Amoblado: Amoblado,,,no
520.0,1,42,,Miraflores,Amoblado: Semi-amoblado,,,no
2380.0,4,349,4,Santiago de Surco,,,,no
900.0,2,100,2,Magdalena del Mar,Amoblado: Amoblado,360,2,no
750.0,2,55,2,Barranco,,,,no
700.0,2,70,2,Lince,,,,no
250.17,1,32,1,San Martin de Porres,,,,no
667.13,3,98,3,Miraflores,,,,no
1400.0,3,110,3,San Isidro,Amoblado: Amoblado,,,si
750.0,2,116,3,Miraflores,,,,no
1150.0,2,121,2,Miraflores,Amoblado: Amoblado,,,no
1100.0,3,175,2,Santiago de Surco,Amoblado: Sin amoblar,,,no
1163.3,3,193,2,San Isidro,,,,no
650.0,3,110,3,Santiago de Surco,,,,no
2065.04,3,215,3,San Isidro,,,,no
750.0,2,75,2,San Miguel,,,,no
700.0,2,90,2,Magdalena del Mar,,,,no
850.0,1,68,2,Barranco,,,,no
750.52,2,83,2,Miraflores,,,,no
0.0,1,85,1,Miraflores,Amoblado: Amoblado,,,no
0.0,3,85,2,Miraflores,Amoblado: Amoblado,,,no
70000.0,1,40,1,Santiago de Surco,,,,no
800.0,1,50,1,Lince,Amoblado: Amoblado,400,1,no
800.0,1,49,1,Barranco,Amoblado: Amoblado,,1,no
833.91,3,105,3,Miraflores,Amoblado: Amoblado,270,,no
700.0,2,70,1,Barranco,Amoblado: Amoblado,150,,no
850.0,3,100,4,Magdalena del Mar,,,,no
555.94,3,90,2,Santiago de Surco,,,,no
0.0,1,60,1,Miraflores,Amoblado: Amoblado,,,no
1301.73,2,150,2,San Isidro,,,,no
0.0,1,60,1,Miraflores,Amoblado: Amoblado,,,no
570.0,3,60,2,Surquillo,,,,no
1100.0,3,154,3,Miraflores,,,,no
528.14,2,55,1,Miraflores,Amoblado: Amoblado,130,,no
750.0,3,99,3,Santiago de Surco,,,,no
555.94,2,92,2,Santiago de Surco,,,,no
1200.0,3,135,2,San Isidro,,,,no
0.0,1,60,1,Miraflores,Amoblado: Amoblado,,,no
444.47,2,95,2,Cercado de Lima,,,,no
1000.0,1,85,2,Barranco,,,,no
1436.55,2,120,2,Miraflores,,,,no
0.0,1,60,1,Miraflores,Amoblado: Amoblado,,,no
550.0,2,60,1,Jesus Maria,,,,no
1100.0,3,160,3,San Isidro,,,,no
1980.0,2,151,2.5,Miraflores,Amoblado: Semi-amoblado,700,,no
555.94,2,65,1,Pueblo Libre,,,,no
1000.0,3,200,4,San Borja,,,,no
1600.0,3,172,2.5,San Isidro,Amoblado: Amoblado,500,,no
361.36,3,100,2,Ate,,,,no
700.0,2,80,1,Miraflores,,,,no
458.65,2,47,1,San Miguel,,,,no
611.53,3,76,2,Santiago de Surco,Amoblado: Sin amoblar,,,no
694.93,3,78,2,Cercado de Lima,,,,no
611.53,3,91,2,Surquillo,,,,no
1340.0,3,185,2,Santiago de Surco,,,,no
820.0,2,103,2,San Isidro,,,,no
1300.0,2,137,3,Miraflores,,,,no
0.0,1,85,1,Miraflores,,,,no
0.0,3,85,2,Miraflores,,,,no
222.38,1,15,1,Santiago de Surco,,,,no
800.0,1,50,1,Miraflores,,,,no
513.0,2,60,1,Santiago de Surco,,,,no
1300.0,3,155,3,San Isidro,Amoblado: Sin amoblar,500,2,si
600.0,1,55,1,Miraflores,Amoblado: Amoblado,100,,no
3300.0,3,400,4,Santiago de Surco,,,,no
950.0,2,95,2,Miraflores,,,,no
1436.55,3,190,2,San Isidro,Amoblado: Sin amoblar,,,no
708.82,1,60,1,Miraflores,,,,no
1100.0,2,120,2,Miraflores,Amoblado: Amoblado,350,,no
1834.6,3,167,2,San Isidro,,,,no
3000.0,3,283,,San Isidro,Amoblado: Amoblado,,2,no
208.48,2,41,1,San Juan de Lurigancho,,,,no
389.16,2,90,1,Barranco,,,,no
583.74,3,147,2,La Molina,,,,no
3860.73,3,230,3,Miraflores,Amoblado: Sin amoblar,,,no
800.0,3,90,3,San Borja,,,,no
500.35,2,103,1,San Luis,,,,no
361.36,3,120,2,Santiago de Surco,,,,no
639.33,3,90,2,Miraflores,,,,no
528.14,3,89,3,San Miguel,Amoblado: Sin amoblar,155,,no
800.0,1,50,1,Miraflores,,,,no
800.0,1,48,1,Miraflores,,,,no
850.0,3,86,3,Miraflores,,,,no
0.0,2,75,2,Miraflores,Amoblado: Amoblado,,,no
416.96,1,43,1,Pueblo Libre,,,,no
650.0,2,88,2,Miraflores,,,,no
500.0,1,45,1,Miraflores,,,,no
1100.0,3,65,1,Miraflores,Amoblado: Amoblado,300,,no
800.0,2,80,3,Miraflores,,,,no
650.0,2,100,2,San Isidro,,,,no
1651.14,3,308,2,San Isidro,,,,no
583.74,1,54,2,Barranco,,,,no
555.94,3,71,2,Barranco,,,,no
1000.0,2,126,1,Barranco,,,,no
700.0,1,74,2,Miraflores,,,,no
472.55,2,70,2,La Molina,,,,no
2071.43,3,190,2,Miraflores,,,,no
2000.0,3,144,3,Miraflores,Amoblado: Amoblado,437,2,no
620.0,3,89,1,Surquillo,,,,no
1000.0,3,120,4,La Molina,,,,no
1100.0,4,160,4,Chorrillos,,,,no
555.94,3,90,2,San Borja,,,,no
1000.0,3,120,3,San Borja,,300,,no
650.0,1,44,1,Miraflores,,,,no
611.53,4,82,3,Magdalena del Mar,,,,no
700.0,2,95,1,Cercado de Lima,,,,no
333.56,1,40,1,Pueblo Libre,,,,no
1900.0,3,180,2,Miraflores,Amoblado: Sin amoblar,,2,no
333.56,3,67,2,Chorrillos,,,,no
1500.0,3,170,2.5,San Isidro,Amoblado: Amoblado,,1,no
1100.0,3,135,3,Miraflores,,,,no
555.94,3,65,1,San Miguel,,,,no
694.93,3,120,2,San Borja,,,,no
1850.0,3,160,3,San Isidro,Amoblado: Amoblado,300,,no
694.93,3,82,2,San Miguel,Amoblado: Amoblado,,,si
722.72,2,101,2,Santiago de Surco,,,,no
486.45,1,45,1,Barranco,,,,no
800.0,2,70,1,Miraflores,,,,no
555.94,2,65,1,Pueblo Libre,,,,no
486.45,2,64,1,La Molina,,,,no
1300.0,4,255,5,Santiago de Surco,,,,no
2000.0,3,423,4.5,Santiago de Surco,Amoblado: Amoblado,,,no
600.0,1,50,1,Miraflores,,,,no
750.0,2,94,2,Santiago de Surco,,,,no
850.0,1,60,1,Miraflores,Amoblado: Amoblado,350,,no
1100.0,3,190,2,La Molina,,,,no
1000.0,3,110,2,Miraflores,Amoblado: Semi-amoblado,390,,no
389.16,2,65,2,El Agustino,,,,no
1050.0,1,64,1.5,Miraflores,Amoblado: Amoblado,190,,no
4968.71,4,617,3,San Isidro,,,,no
600.0,1,48,1,Barranco,,,,no
527.0,2,68,2,Santiago de Surco,,,,no
0.0,1,60,1,Miraflores,Amoblado: Amoblado,,,no
1400.0,1,66,2,San Isidro,Amoblado: Sin amoblar,700,2,no
583.74,3,80,2,Lince,,,,no
611.53,3,78,2,San Miguel,,,,no
1000.0,3,120,4,Santiago de Surco,,,,no
790.0,3,98,3,Lince,,,,no
500.35,3,80,1,Cercado de Lima,,,,no
440.0,1,50,1,Miraflores,,,,no
700.0,1,45,1,Barranco,,,,no
500.35,3,73,3,Chorrillos,,,,no
416.96,1,43,1,Cercado de Lima,,,,no
0.0,1,60,1,Miraflores,Amoblado: Amoblado,,,no
0.0,1,60,1,Miraflores,Amoblado: Amoblado,,,no
0.0,1,60,1,Miraflores,Amoblado: Amoblado,,,no
0.0,1,60,1,Miraflores,Amoblado: Amoblado,,,no
0.0,1,60,1,Miraflores,Amoblado: Amoblado,,,no
0.0,1,60,1,Miraflores,Amoblado: Amoblado,,,no
0.0,1,60,1,Miraflores,Amoblado: Amoblado,,,no
0.0,1,60,1,Miraflores,Amoblado: Amoblado,,,no
0.0,1,60,1,Miraflores,Amoblado: Amoblado,,,no
0.0,1,60,1,Miraflores,Amoblado: Amoblado,,,no
0.0,1,60,1,Miraflores,Amoblado: Amoblado,,,no
0.0,1,60,1,Miraflores,Amoblado: Amoblado,,,no
430.85,2,50,2,Chorrillos,,,,no
1050.0,3,125,3,Miraflores,,,,no
722.72,2,92,2,Miraflores,,,,no
555.94,3,95,2,Santiago de Surco,,,,no
555.94,3,95,2,Santiago de Surco,,,,no
514.24,3,95,2,Santiago de Surco,,,,no
1559.41,3,163,2,Miraflores,Amoblado: Sin amoblar,,,no
233439.21,2,85,2,Miraflores,Amoblado: Sin amoblar,,,no
583.74,1,60,1,San Miguel,,,,no
900.0,2,70,2,Barranco,,,,no
2700.0,3,250,3,Miraflores,Amoblado: Amoblado,,,no
1000.0,1,80,2,San Isidro,Amoblado: Amoblado,300,,no
694.93,3,75,2,Miraflores,,,,no
1150.0,3,170,3,Santiago de Surco,Amoblado: Sin amoblar,280,1,no
700.0,1,60,1,Miraflores,,,,no
10000.0,2,120,2,Punta Hermosa,,,,no
1000.0,2,80,,Miraflores,,,,no
1000.0,3,96,2,Jesus Maria,Amoblado: Sin amoblar,,,no
486.45,3,74,2,Santiago de Surco,,,,no
528.14,2,62,2,Magdalena del Mar,,,,no
333.56,1,24,1,Santiago de Surco,,,,no
800.0,1,60,2,Barranco,,,,no
800.0,3,113,3,San Borja,,,,no
800.0,3,135,3,Magdalena del Mar,,,,no
2200.0,3,300,4,San Isidro,,,,no
700.0,2,88,2,Miraflores,,,,no
700.0,2,100,2,San Isidro,,,,no
361.36,1,35,1,Santiago de Surco,,,,no
667.13,2,85,3,Magdalena del Mar,,,,no
640.0,1,74,1,Miraflores,,,,no
660.0,1,50,1,Miraflores,,,,no
600.0,1,55,1,Miraflores,,,,no
1000.0,3,117,3,Miraflores,Amoblado: Amoblado,,,no
1206.95,1,136,1,San Isidro,Amoblado: Sin amoblar,,,no
750.0,4,100,3,Jesus Maria,Amoblado: Sin amoblar,,,no
694.93,3,180,2,La Molina,,,,no
694.93,2,65,2,Surquillo,,,,no
590.0,2,65,1,Barranco,Amoblado: Sin amoblar,,,no
1400.0,3,130,3,Miraflores,,,,no
472.55,2,82,1,Barranco,,,,no
500.35,3,78,2,Pueblo Libre,,,,no
1200.0,3,109,2,Surquillo,,,,no
0.0,1,60,1,Miraflores,Amoblado: Amoblado,,,no
800.0,3,120,4,Miraflores,Amoblado: Amoblado,400,1,no
700.0,2,112,2,La Molina,,,,no
277.97,2,60,1,San Juan de Miraflores,,,,no
1300.0,3,150,3,San Isidro,Amoblado: Amoblado,445,,no
800.0,1,45,1,San Miguel,Amoblado: Amoblado,,,si
800.55,2,105,2,Miraflores,,,,no
667.13,,68,2,Lince,,,,no
650.0,2,60,2,Barranco,,,,no
880.0,2,85,2,Miraflores,,,,no
1020.15,3,140,2,San Isidro,,,,no
1900.0,3,410,3,Santiago de Surco,,,,no
250.17,1,90,1,Santiago de Surco,Amoblado: Sin amoblar,,,no
580.0,2,79,2,Pueblo Libre,,,,no
1150.0,1,118,1,Miraflores,,,,no
486.45,3,95,2,Santiago de Surco,,,,no
542.04,3,100,2,Cercado de Lima,,,,no
1436.55,3,145,3,Miraflores,,,,no
1500.0,2,130,3,Miraflores,,,,no
