,Precio,NCuartos,Area,NBaños,Distrito,Amoblado,Cochera,Azotea,zona,con_cochera
3306,2000.0,3.0,263.0,3.0,Santiago de Surco,0.0,0.0,0,7,0
3307,694.93,2.0,70.0,1.0,Lince,0.0,0.0,0,6,0
3308,850.0,3.0,100.0,2.0,San Miguel,0.0,0.0,0,6,0
3310,900.0,3.0,148.0,2.0,Santiago de Surco,0.0,0.0,0,7,0
3311,1200.0,2.0,117.0,2.0,Miraflores,0.0,0.0,0,7,0
3312,900.0,2.0,72.0,2.0,Barranco,0.0,0.0,0,8,0
3313,300.0,1.0,32.0,1.0,La Molina,0.0,0.0,0,7,0
3314,650.0,1.0,60.0,1.0,Miraflores,2.0,0.0,0,7,0
3316,500.35,2.0,60.0,2.0,Breña,0.0,0.0,0,4,0
3317,555.94,3.0,78.0,2.0,San Miguel,0.0,0.0,0,6,0
3319,465.0,3.0,75.0,2.0,San Miguel,0.0,0.0,0,6,0
3320,250.17,1.0,40.0,1.0,San Miguel,0.0,0.0,0,6,0
3321,750.0,2.0,100.0,2.0,Miraflores,0.0,0.0,0,7,0
3322,700.0,2.0,80.0,2.0,Miraflores,0.0,0.0,0,7,0
3323,950.0,3.0,90.0,2.0,Magdalena del Mar,0.0,0.0,0,6,0
3324,600.0,2.0,74.0,4.0,Miraflores,0.0,0.0,0,7,0
3325,1200.0,1.0,100.0,1.0,Miraflores,0.0,0.0,0,7,0
3326,800.0,1.0,67.0,2.0,Miraflores,0.0,0.0,0,7,0
3327,444.75,3.0,100.0,2.0,La Molina,0.0,0.0,0,7,0
3328,700.0,1.0,65.0,1.0,Miraflores,0.0,0.0,0,7,0
3329,900.0,2.0,85.0,2.0,Miraflores,0.0,0.0,0,7,0
3330,900.0,2.0,85.0,2.0,Miraflores,0.0,0.0,0,7,0
3331,900.0,2.0,85.0,3.0,Miraflores,0.0,0.0,0,7,0
3332,900.0,3.0,90.0,2.0,Miraflores,0.0,0.0,0,7,0
3333,1300.0,2.0,130.0,1.0,Miraflores,0.0,0.0,0,7,0
3334,800.0,2.0,90.0,2.0,Miraflores,0.0,0.0,0,7,0
3335,514.24,1.0,47.0,2.0,Barranco,2.0,1.0,1,8,1
3336,1500.0,2.0,120.0,2.0,Miraflores,0.0,0.0,0,7,0
3337,790.0,3.0,115.0,2.0,Santiago de Surco,0.0,0.0,0,7,0
3338,555.94,2.0,100.0,2.0,Lince,0.0,0.0,0,6,0
3339,1100.0,2.0,145.0,2.0,Santiago de Surco,0.0,0.0,0,7,0
3340,1100.0,3.0,120.0,4.0,Magdalena del Mar,0.0,0.0,0,6,0
3341,550.0,1.0,50.0,1.0,San Isidro,0.0,0.0,0,7,0
3342,1000.0,3.0,140.0,2.0,San Isidro,0.0,0.0,0,7,0
3343,1450.0,2.0,120.0,2.0,Miraflores,0.0,0.0,0,7,0
3346,450.0,1.0,60.0,1.0,Miraflores,0.0,0.0,0,7,0
3348,2000.0,2.0,218.0,2.0,Chorrillos,0.0,0.0,0,8,0
3349,542.04,2.0,80.0,2.0,Magdalena del Mar,0.0,0.0,0,6,0
3350,850.0,2.0,65.0,2.0,Miraflores,0.0,0.0,0,7,0
3351,1500.0,3.0,165.0,2.0,Miraflores,0.0,0.0,0,7,0
3352,1250.0,3.0,107.0,3.0,Lince,0.0,0.0,0,6,0
3353,1900.0,3.0,253.0,3.0,Santiago de Surco,0.0,0.0,0,7,0
3354,555.94,2.0,90.0,2.0,La Molina,0.0,0.0,0,7,0
3355,900.0,3.0,120.0,3.0,Miraflores,0.0,2.0,0,7,1
3356,555.94,2.0,70.0,1.0,Jesus Maria,0.0,0.0,0,6,0
3357,750.0,3.0,103.0,2.0,Jesus Maria,0.0,0.0,0,6,0
3358,1000.0,3.0,120.0,2.0,Miraflores,0.0,0.0,0,7,0
3359,555.94,2.0,75.0,1.0,La Molina,0.0,0.0,0,7,0
3360,1500.0,3.0,150.0,2.0,San Isidro,0.0,0.0,0,7,0
3362,1200.0,3.0,120.0,2.0,San Isidro,0.0,0.0,0,7,0
3363,653.23,2.0,87.0,2.0,Santiago de Surco,0.0,0.0,0,7,0
3365,780.0,1.0,86.0,2.0,Miraflores,2.0,1.0,0,7,1
3366,890.0,4.0,200.0,4.0,La Molina,0.0,0.0,0,7,0
3368,385.0,3.0,55.0,2.0,San Miguel,0.0,0.0,0,6,0
3370,1680.0,3.0,180.0,2.0,San Isidro,0.0,0.0,0,7,0
3371,764.42,3.0,98.0,2.0,Jesus Maria,0.0,0.0,0,6,0
3372,1700.0,3.0,150.0,4.0,Miraflores,0.0,0.0,0,7,0
3373,1000.0,2.0,120.0,1.0,Miraflores,0.0,0.0,0,7,0
3374,305.77,3.0,74.0,2.0,Ate,0.0,0.0,0,5,0
3375,486.45,3.0,73.0,2.0,Pueblo Libre,0.0,0.0,0,6,0
3376,639.33,2.0,70.0,2.0,Lince,0.0,0.0,0,6,0
3377,2100.0,3.0,194.0,2.0,San Isidro,0.0,0.0,0,7,0
3378,2100.0,3.0,152.0,3.0,Miraflores,0.0,0.0,0,7,0
3379,2200.0,3.0,210.0,2.0,San Isidro,0.0,0.0,0,7,0
3380,222.38,1.0,25.0,1.0,Santiago de Surco,0.0,0.0,0,7,0
3381,1650.0,3.0,245.0,2.0,Miraflores,0.0,0.0,0,7,0
3382,700.0,2.0,85.0,1.0,Miraflores,0.0,0.0,0,7,0
3383,1100.0,2.0,80.0,2.0,Miraflores,2.0,0.0,0,7,0
3384,2000.0,3.0,250.0,3.0,Santiago de Surco,0.0,0.0,0,7,0
3385,1000.0,3.0,130.0,4.0,Santiago de Surco,0.0,0.0,0,7,0
3387,770.0,2.0,60.0,1.0,Miraflores,0.0,0.0,0,7,0
3388,1000.0,2.0,128.0,2.0,San Isidro,0.0,0.0,0,7,0
3389,277.97,1.0,38.0,1.0,Lince,2.0,0.0,0,6,0
3390,1800.0,3.0,177.0,3.0,San Isidro,0.0,0.0,0,7,0
3391,850.0,3.0,100.0,3.0,Miraflores,0.0,0.0,0,7,0
3392,980.0,2.0,85.0,2.0,Miraflores,0.0,0.0,0,7,0
3393,1400.0,3.0,140.0,2.0,San Isidro,0.0,0.0,0,7,0
3394,750.0,2.0,85.0,2.0,Miraflores,0.0,0.0,0,7,0
3395,1142.46,1.0,70.0,1.0,Miraflores,0.0,0.0,0,7,0
3396,1200.0,3.0,196.0,3.0,San Isidro,0.0,1.0,0,7,1
3398,900.0,4.0,126.0,4.0,Pueblo Libre,0.0,0.0,0,6,0
3399,2000.0,3.0,215.0,4.0,Santiago de Surco,0.0,0.0,0,7,0
3400,389.16,2.0,60.0,2.0,Pueblo Libre,0.0,0.0,0,6,0
3401,583.74,2.0,100.0,2.0,Santiago de Surco,0.0,0.0,0,7,0
3402,900.0,2.0,100.0,2.0,Miraflores,0.0,0.0,0,7,0
3404,850.0,2.0,108.0,2.0,San Borja,0.0,0.0,0,7,0
3405,2000.0,3.0,190.0,2.0,Miraflores,0.0,0.0,0,7,0
3407,750.0,2.0,90.0,2.0,Miraflores,0.0,0.0,0,7,0
3408,1800.0,2.0,107.0,2.0,San Isidro,0.0,0.0,0,7,0
3409,236.27,2.0,80.0,1.0,San Juan de Lurigancho,0.0,0.0,0,3,0
3410,333.56,2.0,85.0,1.0,Cercado de Lima,0.0,0.0,0,4,0
3411,2200.0,3.0,177.0,2.5,San Isidro,2.0,0.0,0,7,0
3412,1200.0,2.0,100.0,2.0,Miraflores,0.0,0.0,0,7,0
3413,500.35,1.0,60.0,1.0,San Borja,2.0,0.0,0,7,0
3414,950.0,2.0,85.0,3.0,Miraflores,0.0,0.0,0,7,0
3415,760.0,3.0,92.0,3.0,Santiago de Surco,0.0,0.0,0,7,0
3418,444.75,2.0,74.0,2.0,Chorrillos,0.0,0.0,0,8,0
3419,1150.0,2.0,120.0,3.0,Miraflores,0.0,1.0,0,7,1
3420,2100.0,3.0,218.0,2.0,Miraflores,0.0,0.0,0,7,0
3421,2100.0,3.0,190.0,2.0,Miraflores,0.0,0.0,0,7,0
3423,654.0,1.0,37.0,1.0,Barranco,0.0,0.0,0,8,0
3424,1400.0,3.0,160.0,2.0,San Isidro,2.0,0.0,0,7,0
3425,514.24,2.0,70.0,1.0,San Borja,0.0,0.0,0,7,0
3426,720.0,1.0,64.0,1.0,Miraflores,2.0,0.0,0,7,0
3427,472.55,3.0,68.0,2.0,San Miguel,0.0,0.0,0,6,0
3428,639.33,2.0,75.0,2.0,Pueblo Libre,2.0,0.0,0,6,0
3429,1300.0,2.0,110.0,2.0,Miraflores,0.0,0.0,0,7,0
3431,850.0,1.0,80.0,1.0,Miraflores,2.0,0.0,0,7,0
3433,277.97,3.0,157.0,3.0,San Borja,0.0,0.0,0,7,0
3434,1100.0,3.0,120.0,2.0,Miraflores,0.0,0.0,0,7,0
3435,441.97,1.0,60.0,1.0,Miraflores,0.0,0.0,0,7,0
3436,1400.0,2.0,143.0,3.0,Miraflores,2.0,0.0,0,7,0
3437,2000.0,3.0,150.0,2.0,San Isidro,0.0,0.0,0,7,0
3438,1500.0,3.0,209.0,2.0,Santiago de Surco,0.0,0.0,0,7,0
3439,1000.0,3.0,110.0,2.0,Miraflores,0.0,0.0,0,7,0
3440,138.99,2.0,20.0,1.0,San Juan de Miraflores,0.0,0.0,0,8,0
3441,1200.0,3.0,96.0,2.0,Miraflores,0.0,0.0,0,7,0
3443,1000.0,3.0,111.0,4.0,San Isidro,0.0,0.0,0,7,0
3445,2000.0,3.0,190.0,2.0,Miraflores,0.0,0.0,0,7,0
3446,694.93,3.0,105.0,3.0,Jesus Maria,0.0,0.0,0,6,0
3447,1300.0,3.0,160.0,3.0,Miraflores,0.0,0.0,0,7,0
3448,1350.0,3.0,145.0,4.0,Santiago de Surco,1.0,0.0,1,7,0
3449,788.0,2.0,90.0,3.0,Santiago de Surco,0.0,0.0,0,7,0
3450,900.0,3.0,125.0,2.0,Miraflores,0.0,0.0,0,7,0
3451,900.0,3.0,97.0,3.0,San Isidro,0.0,0.0,0,7,0
3453,555.94,3.0,90.0,2.0,La Molina,0.0,0.0,0,7,0
3454,1300.0,3.0,134.0,3.0,Miraflores,0.0,0.0,0,7,0
3455,600.0,1.0,55.0,1.0,Miraflores,0.0,1.0,1,7,1
3456,358.58,1.0,40.0,1.0,San Borja,2.0,1.0,1,7,1
3457,850.0,3.0,110.0,3.0,Lince,0.0,0.0,0,6,0
3458,990.0,3.0,108.0,2.0,Miraflores,0.0,0.0,0,7,0
3462,800.0,2.0,72.0,2.0,Miraflores,0.0,0.0,0,7,0
3464,900.0,3.0,100.0,3.0,Miraflores,0.0,0.0,0,7,0
3465,650.0,3.0,99.0,3.0,La Molina,0.0,1.0,0,7,1
3467,500.35,3.0,130.0,2.0,San Miguel,0.0,1.0,0,6,1
3468,1000.0,3.0,70.0,2.0,Lince,2.0,0.0,1,6,0
3469,550.0,2.0,150.0,1.0,La Molina,0.0,0.0,0,7,0
3470,1200.0,3.0,100.0,2.0,Miraflores,2.0,0.0,0,7,0
3471,639.33,2.0,87.0,2.0,Lince,0.0,0.0,0,6,0
3472,1200.0,3.0,110.0,3.0,Miraflores,0.0,0.0,0,7,0
3473,500.35,1.0,53.0,1.0,San Miguel,0.0,0.0,0,6,0
3474,800.0,3.0,120.0,2.0,Santiago de Surco,0.0,0.0,0,7,0
3475,1300.0,3.0,140.0,2.0,Miraflores,0.0,0.0,0,7,0
3476,1400.0,3.0,188.0,2.0,Magdalena del Mar,0.0,0.0,0,6,0
3477,950.0,3.0,95.0,2.0,San Isidro,0.0,0.0,0,7,0
3478,583.74,3.0,75.0,2.0,San Borja,0.0,0.0,0,7,0
3479,600.0,2.0,85.0,3.0,La Molina,0.0,0.0,0,7,0
3480,83.39,1.0,12.0,1.0,San Juan de Miraflores,0.0,0.0,0,8,0
3482,900.0,3.0,97.0,2.0,San Borja,0.0,0.0,0,7,0
3483,1600.0,3.0,147.0,3.0,Miraflores,0.0,0.0,0,7,0
3484,1500.0,3.0,120.0,3.0,San Isidro,0.0,0.0,0,7,0
3485,305.77,2.0,50.0,1.0,Ate,0.0,0.0,0,5,0
3486,700.0,3.0,110.0,2.0,Santiago de Surco,0.0,1.0,0,7,1
3488,800.0,3.0,116.0,1.5,Miraflores,0.0,0.0,0,7,0
3489,1500.0,3.0,158.0,2.5,Miraflores,0.0,0.0,0,7,0
3490,1050.0,1.0,90.0,1.0,Miraflores,0.0,0.0,0,7,0
3491,1500.0,3.0,140.0,3.0,Miraflores,2.0,0.0,0,7,0
3492,1250.0,3.0,135.0,2.0,Miraflores,0.0,0.0,0,7,0
3493,1800.0,3.0,170.0,2.0,San Isidro,0.0,0.0,0,7,0
3494,1200.0,2.0,135.0,2.0,Miraflores,0.0,0.0,0,7,0
3497,650.0,2.0,58.0,2.0,Surquillo,0.0,0.0,0,8,0
3498,528.14,2.0,75.0,2.0,Santiago de Surco,2.0,0.0,1,7,0
3499,1200.0,3.0,157.0,3.0,Miraflores,0.0,0.0,0,7,0
3500,2000.0,3.0,260.0,3.0,San Isidro,0.0,0.0,0,7,0
3501,277.97,1.0,30.0,1.0,San Borja,0.0,0.0,0,7,0
3502,2200.0,3.0,200.0,3.0,Miraflores,0.0,0.0,0,7,0
3503,600.0,1.0,50.0,1.0,Miraflores,2.0,0.0,0,7,0
3506,444.75,1.0,45.0,1.0,San Borja,0.0,0.0,0,7,0
3507,1000.0,3.0,132.0,2.0,Miraflores,0.0,0.0,0,7,0
3508,1900.0,3.0,292.0,3.0,Miraflores,0.0,0.0,0,7,0
3510,1500.0,3.0,150.0,3.0,San Isidro,2.0,0.0,0,7,0
3513,555.94,2.0,96.0,2.0,La Molina,0.0,0.0,0,7,0
3514,770.0,3.0,132.0,3.0,Cercado de Lima,0.0,0.0,0,4,0
3515,694.93,2.0,95.0,2.0,Surquillo,2.0,0.0,1,8,0
3516,2000.0,2.0,160.0,2.5,Santiago de Surco,2.0,0.0,0,7,0
3518,583.74,3.0,94.0,3.0,Pueblo Libre,1.0,1.0,0,6,1
3519,889.5,3.0,82.0,2.0,San Miguel,0.0,0.0,0,6,0
3520,850.0,3.0,91.0,2.0,San Isidro,0.0,0.0,0,7,0
3522,2000.0,3.0,160.0,3.0,Miraflores,0.0,0.0,0,7,0
3523,1000.0,1.0,98.0,1.0,Miraflores,0.0,0.0,0,7,0
3524,650.0,1.0,40.0,1.0,Miraflores,0.0,0.0,0,7,0
3525,980.0,3.0,150.0,2.0,San Isidro,0.0,0.0,0,7,0
3527,900.0,2.0,69.0,1.0,Miraflores,0.0,0.0,0,7,0
3528,500.0,1.0,46.0,1.0,San Isidro,0.0,0.0,0,7,0
3529,400.0,1.0,60.0,1.0,Miraflores,0.0,0.0,0,7,0
3530,750.0,2.0,80.0,2.0,Miraflores,0.0,0.0,0,7,0
3531,416.96,1.0,50.0,1.0,La Molina,2.0,0.0,1,7,0
3532,1130.0,3.0,122.0,2.0,Miraflores,0.0,0.0,0,7,0
3533,1050.0,3.0,110.0,4.0,Magdalena del Mar,0.0,0.0,0,6,0
3534,389.16,2.0,74.0,2.0,San Miguel,0.0,0.0,0,6,0
3535,597.64,3.0,100.0,2.0,Lince,0.0,0.0,0,6,0
3536,2200.0,3.0,170.0,2.0,San Isidro,0.0,0.0,0,7,0
3537,1150.0,3.0,130.0,2.0,San Isidro,0.0,0.0,0,7,0
3538,1200.0,2.0,140.0,2.0,San Isidro,0.0,0.0,0,7,0
3540,850.0,2.0,110.0,3.0,Santiago de Surco,0.0,0.0,0,7,0
3541,2200.0,3.0,167.0,2.0,San Isidro,0.0,0.0,0,7,0
3542,1200.0,3.0,120.0,2.0,Miraflores,0.0,0.0,0,7,0
3543,1200.0,3.0,155.0,3.0,San Isidro,0.0,0.0,0,7,0
3544,900.0,3.0,95.0,2.0,Santiago de Surco,1.0,0.0,0,7,0
3545,1450.0,3.0,130.0,2.0,Miraflores,0.0,0.0,0,7,0
3546,1200.0,3.0,145.0,2.0,Miraflores,0.0,0.0,0,7,0
3547,1050.0,3.0,120.0,2.0,Miraflores,0.0,0.0,0,7,0
3548,850.0,2.0,80.0,2.0,San Isidro,0.0,0.0,0,7,0
3551,1600.0,2.0,142.0,2.0,Miraflores,0.0,0.0,0,7,0
3552,166.78,1.0,70.0,1.0,San Juan de Lurigancho,0.0,0.0,0,3,0
3553,389.16,2.0,65.0,1.0,Cercado de Lima,1.0,0.0,0,4,0
3554,555.94,3.0,65.0,2.0,Breña,0.0,0.0,0,4,0
3555,50.0,1.0,55.0,1.0,Miraflores,2.0,0.0,0,7,0
3559,1500.0,3.0,150.0,2.5,San Isidro,2.0,0.0,0,7,0
3561,900.0,3.0,95.0,2.0,Santiago de Surco,1.0,0.0,0,7,0
3563,1300.0,2.0,85.0,3.0,Miraflores,2.0,0.0,0,7,0
3564,1000.0,3.0,111.0,4.0,San Isidro,0.0,0.0,0,7,0
3566,416.96,3.0,92.0,2.0,Chorrillos,0.0,0.0,0,8,0
3567,653.23,3.0,74.0,2.0,Surquillo,0.0,0.0,0,8,0
3568,2000.0,3.0,240.0,3.5,San Isidro,0.0,0.0,0,7,0
3569,1250.87,2.0,130.0,3.0,Miraflores,0.0,0.0,0,7,0
3570,2000.0,3.0,230.0,4.0,San Isidro,0.0,0.0,0,7,0
3571,1260.0,3.0,255.0,3.0,Santiago de Surco,0.0,0.0,0,7,0
3572,1100.0,2.0,90.0,2.0,San Borja,0.0,0.0,0,7,0
3573,1100.0,3.0,112.0,3.0,San Borja,0.0,0.0,1,7,0
3574,1200.0,2.0,120.0,2.0,Miraflores,0.0,0.0,0,7,0
3575,667.13,2.0,91.0,3.0,Jesus Maria,0.0,0.0,0,6,0
3576,1100.0,3.0,126.0,4.0,San Isidro,0.0,0.0,0,7,0
3577,2200.0,3.0,243.0,5.0,Miraflores,0.0,0.0,0,7,0
3578,600.0,1.0,50.0,1.0,Barranco,1.0,0.0,0,8,0
3579,1800.0,3.0,215.0,3.0,Miraflores,0.0,0.0,0,7,0
3580,1200.0,2.0,110.0,2.0,San Isidro,0.0,0.0,0,7,0
3581,416.96,2.0,70.0,1.0,Lince,0.0,0.0,0,6,0
3582,1300.0,1.0,70.0,1.5,Miraflores,2.0,0.0,0,7,0
3583,920.0,3.0,98.0,2.0,Miraflores,2.0,0.0,0,7,0
3585,900.0,3.0,97.0,3.0,San Borja,0.0,0.0,0,7,0
3586,550.0,3.0,75.0,2.0,Surquillo,0.0,0.0,0,8,0
3587,900.0,1.0,78.0,2.0,Cercado de Lima,0.0,0.0,0,4,0
3588,650.0,3.0,114.0,2.0,Santiago de Surco,0.0,0.0,0,7,0
3589,750.0,4.0,120.0,2.0,Miraflores,0.0,0.0,0,7,0
3591,800.0,2.0,70.0,2.0,Miraflores,2.0,0.0,0,7,0
3594,361.36,2.0,80.0,2.0,Cercado de Lima,0.0,0.0,0,4,0
3596,639.33,2.0,95.0,3.0,San Isidro,0.0,1.0,0,7,1
3597,555.94,4.0,82.0,3.0,San Miguel,0.0,0.0,0,6,0
3599,1800.0,3.0,190.0,2.0,San Isidro,0.0,0.0,0,7,0
3600,917.3,2.0,80.0,2.0,Cercado de Lima,0.0,0.0,0,4,0
3601,208.48,3.0,120.0,2.0,Carabayllo,0.0,0.0,0,1,0
3603,700.0,2.0,95.0,1.0,Santiago de Surco,0.0,0.0,0,7,0
3604,1400.0,3.0,151.0,3.0,San Isidro,0.0,0.0,0,7,0
3605,694.93,3.0,110.0,2.0,San Miguel,0.0,0.0,0,6,0
3606,1650.0,3.0,240.0,4.0,Santiago de Surco,0.0,0.0,0,7,0
3607,2200.0,3.0,221.0,3.0,Miraflores,0.0,0.0,0,7,0
3608,1550.0,3.0,150.0,2.5,San Isidro,0.0,2.0,0,7,1
3610,555.94,3.0,150.0,2.0,Surquillo,0.0,0.0,0,8,0
3611,1100.0,1.0,75.0,1.5,Miraflores,2.0,0.0,0,7,0
3613,900.0,2.0,85.0,3.0,Miraflores,0.0,0.0,0,7,0
3614,1100.0,1.0,65.0,1.0,Miraflores,2.0,0.0,0,7,0
3616,694.93,3.0,105.0,2.0,La Molina,1.0,0.0,1,7,0
3617,950.0,3.0,95.0,3.0,San Borja,0.0,0.0,0,7,0
3618,1600.0,3.0,230.0,3.0,Santiago de Surco,0.0,0.0,0,7,0
3620,1800.0,2.0,108.0,2.0,Miraflores,0.0,0.0,0,7,0
3621,1700.0,2.0,136.0,3.0,Cercado de Lima,0.0,0.0,0,4,0
3622,1000.0,2.0,90.0,2.0,Miraflores,0.0,0.0,0,7,0
3623,1100.0,2.0,90.0,2.0,Miraflores,0.0,0.0,0,7,0
3624,500.35,3.0,79.0,2.0,San Miguel,0.0,0.0,0,6,0
3625,750.52,3.0,145.0,3.0,La Molina,0.0,0.0,0,7,0
3626,650.0,1.0,67.0,1.0,Miraflores,0.0,0.0,0,7,0
3627,1150.0,3.0,112.0,2.0,Miraflores,2.0,1.0,0,7,1
3628,264.07,3.0,100.0,1.0,El Agustino,0.0,0.0,1,5,0
3629,1300.0,2.0,105.0,2.0,Miraflores,0.0,0.0,0,7,0
3631,2200.0,3.0,180.0,2.5,San Isidro,0.0,0.0,0,7,0
3632,208.48,1.0,20.0,1.0,La Molina,0.0,0.0,0,7,0
3633,611.53,4.0,90.0,3.0,Surquillo,0.0,0.0,0,8,0
3634,1200.0,4.0,103.0,4.0,Miraflores,0.0,0.0,0,7,0
3635,2200.0,3.0,137.0,2.0,Santiago de Surco,0.0,0.0,0,7,0
3636,2200.0,3.0,137.0,2.0,Santiago de Surco,0.0,0.0,0,7,0
3637,2200.0,3.0,137.0,2.0,Santiago de Surco,0.0,0.0,0,7,0
3638,1000.0,2.0,97.0,1.0,Miraflores,0.0,0.0,0,7,0
3639,1650.0,3.0,154.0,2.0,San Isidro,0.0,0.0,0,7,0
3640,1900.0,4.0,325.0,4.0,San Borja,0.0,0.0,0,7,0
3641,583.74,2.0,70.0,2.0,San Isidro,0.0,0.0,0,7,0
3643,80.0,3.0,102.0,2.0,Miraflores,0.0,0.0,0,7,0
3645,667.13,3.0,120.0,3.0,San Borja,0.0,0.0,0,7,0
3646,555.94,1.0,78.0,2.0,Miraflores,0.0,1.0,0,7,1
3647,1200.0,3.0,120.0,2.0,Miraflores,0.0,0.0,0,7,0
3648,555.94,3.0,74.0,2.0,San Borja,0.0,0.0,0,7,0
3649,1150.0,2.0,118.0,2.0,San Isidro,0.0,0.0,0,7,0
3650,1300.0,4.0,300.0,3.0,San Borja,0.0,0.0,0,7,0
3651,1000.0,1.0,55.0,1.5,Barranco,2.0,0.0,0,8,0
3652,1350.0,3.0,150.0,2.0,San Isidro,0.0,0.0,0,7,0
3654,152.88,1.0,20.0,1.0,La Molina,0.0,0.0,0,7,0
3655,1100.0,2.0,135.0,2.0,La Molina,0.0,0.0,0,7,0
3656,528.14,3.0,70.0,2.0,Santiago de Surco,0.0,0.0,0,7,0
3657,528.14,2.0,75.0,2.0,Santiago de Surco,0.0,0.0,0,7,0
3658,650.0,1.0,58.0,1.0,Miraflores,0.0,0.0,0,7,0
3659,416.96,1.0,40.0,1.0,Santiago de Surco,0.0,0.0,0,7,0
3660,972.9,3.0,135.0,3.0,San Borja,0.0,0.0,0,7,0
3661,700.0,3.0,80.0,3.0,San Miguel,0.0,0.0,0,6,0
3662,1800.0,4.0,300.0,4.0,Santiago de Surco,0.0,0.0,0,7,0
3664,152.88,1.0,20.0,1.0,La Molina,0.0,0.0,0,7,0
3666,1300.0,3.0,156.0,3.0,Miraflores,0.0,0.0,0,7,0
3667,1390.0,4.0,150.0,4.0,San Isidro,0.0,0.0,0,7,0
3668,1350.0,2.0,140.0,4.0,Miraflores,0.0,0.0,0,7,0
3671,1000.0,2.0,100.0,3.0,Miraflores,0.0,0.0,0,7,0
3672,1000.0,1.0,60.0,1.0,Cercado de Lima,0.0,0.0,0,4,0
3673,472.55,1.0,34.0,1.0,Pueblo Libre,2.0,0.0,0,6,0
3675,450.0,1.0,70.0,1.0,Miraflores,0.0,0.0,0,7,0
3676,900.0,3.0,95.0,3.0,Miraflores,2.0,1.0,0,7,1
3679,1200.0,3.0,100.0,2.0,Barranco,0.0,0.0,0,8,0
3680,1000.0,3.0,124.0,2.5,Santiago de Surco,0.0,0.0,0,7,0
3681,389.16,1.0,40.0,1.0,Santiago de Surco,0.0,0.0,0,7,0
3682,500.0,2.0,70.0,1.0,Santiago de Surco,0.0,0.0,0,7,0
3683,500.0,2.0,70.0,1.0,Santiago de Surco,0.0,0.0,0,7,0
3684,583.74,2.0,110.0,2.0,San Juan de Miraflores,2.0,0.0,0,8,0
3685,1500.0,2.0,96.0,2.0,Barranco,0.0,0.0,0,8,0
3686,800.0,2.0,120.0,3.0,Miraflores,0.0,0.0,0,7,0
3687,1600.0,2.0,126.0,3.0,Miraflores,0.0,0.0,0,7,0
3688,1500.0,3.0,200.0,2.0,San Isidro,0.0,0.0,0,7,0
3691,1000.0,3.0,115.0,4.0,Magdalena del Mar,0.0,0.0,0,6,0
3694,1300.0,3.0,150.0,3.0,San Borja,0.0,0.0,0,7,0
3695,600.0,1.0,45.0,1.0,Barranco,2.0,0.0,0,8,0
3698,750.0,1.0,45.0,1.0,Miraflores,0.0,0.0,0,7,0
3699,305.77,3.0,60.0,2.0,San Martin de Porres,0.0,0.0,0,2,0
3700,600.0,2.0,70.0,2.0,San Isidro,0.0,0.0,0,7,0
3701,1300.0,3.0,206.0,2.0,Miraflores,0.0,0.0,0,7,0
3702,361.36,2.0,802.0,2.0,Ate,0.0,0.0,0,5,0
3703,2200.0,3.0,225.0,2.0,San Isidro,0.0,0.0,0,7,0
3704,430.85,3.0,125.0,2.0,Chorrillos,0.0,0.0,0,8,0
3705,780.0,1.0,64.0,2.0,Miraflores,0.0,0.0,0,7,0
3706,1250.0,3.0,170.0,2.0,Cercado de Lima,0.0,0.0,0,4,0
3707,1000.0,3.0,111.0,4.0,San Isidro,0.0,0.0,0,7,0
3708,472.55,2.0,70.0,2.0,San Miguel,0.0,0.0,0,6,0
3709,2200.0,3.0,220.0,3.0,San Borja,0.0,0.0,0,7,0
3710,1450.0,3.0,264.0,5.0,San Isidro,1.0,0.0,0,7,0
3711,1500.0,1.0,102.0,2.0,Santiago de Surco,0.0,0.0,0,7,0
3712,1300.0,2.0,85.0,2.0,San Isidro,0.0,0.0,0,7,0
3713,70.0,2.0,80.0,2.0,Miraflores,0.0,0.0,0,7,0
3714,1300.0,3.0,135.0,3.0,Santiago de Surco,0.0,0.0,0,7,0
3715,750.0,3.0,100.0,3.0,Miraflores,0.0,0.0,0,7,0
3716,750.0,3.0,99.0,2.0,Magdalena del Mar,0.0,0.0,0,6,0
3718,700.0,2.0,75.0,2.0,Barranco,2.0,1.0,0,8,1
3719,333.56,3.0,120.0,2.0,San Juan de Miraflores,0.0,0.0,0,8,0
3721,250.17,3.0,90.0,2.0,Ate,0.0,0.0,0,5,0
3722,806.11,3.0,108.0,2.0,Surquillo,0.0,0.0,0,8,0
3723,583.74,2.0,80.0,1.0,Santiago de Surco,0.0,0.0,0,7,0
3724,850.0,1.0,55.0,1.0,Barranco,0.0,0.0,0,8,0
3725,1500.0,3.0,150.0,3.0,San Isidro,0.0,0.0,0,7,0
3726,972.9,3.0,95.0,2.0,Miraflores,0.0,0.0,0,7,0
3727,800.0,3.0,90.0,2.0,Jesus Maria,2.0,0.0,1,6,0
3728,2200.0,3.0,220.0,3.0,San Isidro,0.0,0.0,0,7,0
3729,1500.0,3.0,125.0,2.0,Miraflores,2.0,0.0,0,7,0
3730,444.75,3.0,686.0,1.0,La Molina,0.0,0.0,0,7,0
3731,1200.0,2.0,90.0,2.0,Miraflores,0.0,0.0,0,7,0
3732,694.93,4.0,100.0,3.0,Santiago de Surco,0.0,0.0,0,7,0
